Miejsce;5_km_sec;finish_sec;age;gender
6202.0;1666.0;8123;26;M
6207.0;1895.0;8125;65;M
6206.0;1756.0;8125;40;M
6203.0;1750.0;8125;55;M
6204.0;1866.0;8125;38;F
6205.0;1897.0;8125;24;M
6209.0;1745.0;8126;40;F
6208.0;1703.0;8126;57;M
6212.0;1759.0;8127;48;F
6211.0;1931.0;8127;57;F
6210.0;1829.0;8127;29;F
6214.0;1791.0;8128;46;F
6215.0;1773.0;8128;27;M
6213.0;1805.0;8128;62;M
6216.0;1716.0;8129;31;F
6217.0;1869.0;8131;35;M
6218.0;1809.0;8131;39;F
6219.0;1845.0;8132;45;M
6221.0;1743.0;8134;54;M
6220.0;1722.0;8134;47;M
6222.0;1941.0;8135;48;M
6223.0;1857.0;8135;46;F
6225.0;1835.0;8137;53;F
6224.0;1742.0;8137;39;F
6226.0;1822.0;8139;40;M
6227.0;1660.0;8141;49;F
6228.0;1833.0;8141;42;M
6229.0;1932.0;8142;47;F
6230.0;1738.0;8143;33;M
6231.0;1692.0;8143;41;M
6232.0;1820.0;8146;28;M
6235.0;1816.0;8148;42;F
6234.0;1951.0;8148;42;M
6233.0;1810.0;8148;32;F
6236.0;1934.0;8149;47;M
6237.0;1829.0;8149;44;F
6238.0;1834.0;8150;54;F
6239.0;1713.0;8150;32;M
6240.0;1802.0;8151;41;F
6241.0;1685.0;8151;31;M
6242.0;1803.0;8152;41;M
6243.0;1948.0;8152;32;M
6244.0;1580.0;8153;22;M
6245.0;1754.0;8155;60;F
6246.0;1653.0;8155;31;F
6247.0;1828.0;8157;35;M
6248.0;1835.0;8157;44;M
6249.0;1979.0;8158;25;M
6250.0;1814.0;8158;43;F
6251.0;1692.0;8162;24;M
6252.0;1784.0;8164;24;M
6254.0;1879.0;8165;45;M
6253.0;1721.0;8165;53;F
6255.0;1790.0;8165;32;M
6258.0;1846.0;8168;45;F
6257.0;1875.0;8168;36;F
6256.0;1765.0;8168;31;M
6259.0;1905.0;8168;51;M
6261.0;1936.0;8169;18;M
6260.0;1658.0;8169;27;M
6262.0;1695.0;8170;32;M
6265.0;1906.0;8171;21;M
6263.0;1937.0;8171;39;M
6266.0;1818.0;8171;30;F
6264.0;1831.0;8171;31;M
6268.0;1923.0;8172;28;F
6267.0;1762.0;8172;40;M
6270.0;1692.0;8173;52;M
6269.0;1737.0;8173;36;M
6271.0;1922.0;8174;40;F
6272.0;1800.0;8174;25;F
6273.0;1919.0;8174;36;F
6274.0;1747.0;8175;29;M
6275.0;1913.0;8175;43;F
6276.0;1775.0;8176;26;F
6277.0;1654.0;8177;61;M
6278.0;1876.0;8179;30;M
6279.0;1737.0;8180;31;M
6282.0;1934.0;8181;47;M
6281.0;1906.0;8181;28;F
6280.0;1760.0;8181;42;M
6283.0;1927.0;8182;32;M
6284.0;1819.0;8183;71;M
6285.0;1817.0;8183;43;F
6286.0;1868.0;8184;38;M
6287.0;1925.0;8184;32;M
6288.0;2013.0;8185;31;M
6289.0;1804.0;8186;45;M
6290.0;1854.0;8188;72;M
6291.0;1812.0;8189;65;M
6293.0;1894.0;8190;62;M
6292.0;1735.0;8190;35;F
6294.0;1858.0;8191;26;M
6296.0;1562.0;8191;31;M
6295.0;1876.0;8191;61;M
6297.0;1972.0;8192;33;M
6298.0;1802.0;8194;50;F
6299.0;1838.0;8195;31;M
6302.0;1766.0;8196;38;M
6301.0;1920.0;8196;41;M
6300.0;1646.0;8196;45;M
6306.0;1845.0;8197;38;F
6305.0;1778.0;8197;55;M
6303.0;1790.0;8197;41;F
6304.0;1807.0;8197;45;F
6307.0;1813.0;8198;58;M
6308.0;1641.0;8198;27;M
6309.0;1807.0;8200;23;F
6310.0;1940.0;8200;43;M
6311.0;1816.0;8202;29;M
6314.0;1810.0;8204;27;M
6313.0;1618.0;8204;38;M
6312.0;1775.0;8204;40;F
6315.0;1707.0;8205;35;F
6316.0;1873.0;8206;43;F
6317.0;1628.0;8207;27;M
6318.0;1964.0;8209;30;M
6319.0;2021.0;8209;37;F
6320.0;1978.0;8210;52;M
6321.0;1749.0;8210;20;M
6323.0;1937.0;8213;23;F
6322.0;1885.0;8213;42;M
6325.0;1886.0;8214;45;F
6324.0;1694.0;8214;43;F
6326.0;1777.0;8215;20;F
6328.0;1768.0;8215;47;M
6330.0;1939.0;8215;33;F
6329.0;1860.0;8215;24;M
6327.0;1876.0;8215;32;F
6331.0;2021.0;8217;37;F
6332.0;2021.0;8218;37;F
6333.0;1672.0;8218;44;M
6335.0;1816.0;8219;33;M
6334.0;1743.0;8219;45;M
6336.0;1808.0;8219;32;F
6338.0;1810.0;8221;32;F
6339.0;1814.0;8222;33;M
6340.0;1964.0;8222;26;F
6342.0;1365.0;8223;53;M
6341.0;1899.0;8223;33;M
6343.0;1894.0;8225;38;M
6345.0;1900.0;8225;46;M
6344.0;1802.0;8225;43;F
6346.0;2042.0;8227;22;M
6347.0;1915.0;8228;48;F
6350.0;1811.0;8228;44;M
6351.0;1750.0;8228;42;M
6349.0;1784.0;8228;30;F
6348.0;1816.0;8228;36;M
6352.0;1803.0;8229;33;M
6353.0;1809.0;8230;39;M
6355.0;1776.0;8230;37;F
6356.0;1711.0;8230;34;M
6354.0;1803.0;8230;32;F
6360.0;1911.0;8231;42;M
6358.0;1840.0;8231;31;F
6361.0;1798.0;8231;41;M
6359.0;1901.0;8231;39;F
6357.0;1724.0;8231;32;M
6362.0;1775.0;8232;37;F
6363.0;1893.0;8233;39;F
6364.0;1803.0;8233;38;F
6366.0;1848.0;8234;45;F
6365.0;1951.0;8234;50;M
6368.0;1805.0;8235;30;F
6367.0;1902.0;8235;31;F
6369.0;1902.0;8236;31;F
6371.0;1928.0;8237;39;F
6370.0;1749.0;8237;50;F
6372.0;1781.0;8238;34;F
6373.0;1825.0;8239;30;M
6374.0;1788.0;8240;41;F
6375.0;1819.0;8241;46;F
6377.0;1723.0;8242;33;F
6376.0;1842.0;8242;30;M
6379.0;1851.0;8245;32;F
6378.0;1831.0;8245;66;F
6383.0;1797.0;8246;40;M
6380.0;1905.0;8246;39;F
6381.0;1822.0;8246;33;F
6382.0;1881.0;8246;60;F
6384.0;1787.0;8247;21;M
6385.0;1825.0;8248;62;M
6386.0;1733.0;8249;31;M
6387.0;1640.0;8250;42;F
6388.0;1892.0;8250;52;M
6389.0;1891.0;8251;25;F
6390.0;1670.0;8251;35;M
6391.0;1816.0;8251;45;F
6392.0;1657.0;8253;40;F
6393.0;1801.0;8253;23;M
6394.0;1830.0;8253;48;F
6395.0;1911.0;8255;39;M
6396.0;1899.0;8255;39;M
6397.0;1778.0;8255;41;M
6398.0;1710.0;8257;30;F
6401.0;1763.0;8260;29;F
6402.0;1765.0;8260;27;F
6400.0;1764.0;8260;29;F
6403.0;1765.0;8260;27;M
6399.0;1727.0;8260;32;F
6404.0;1945.0;8262;40;F
6405.0;1984.0;8263;25;M
6407.0;1812.0;8264;62;F
6406.0;1856.0;8264;22;M
6410.0;1864.0;8265;28;M
6409.0;1912.0;8265;41;M
6408.0;1849.0;8265;22;M
6411.0;1950.0;8267;53;M
6413.0;1762.0;8267;37;F
6412.0;1903.0;8267;31;M
6414.0;1748.0;8268;54;M
6415.0;1880.0;8268;28;F
6421.0;1949.0;8269;61;M
6420.0;1757.0;8269;34;F
6416.0;1899.0;8269;21;M
6417.0;1683.0;8269;44;M
6418.0;1990.0;8269;72;M
6419.0;1862.0;8269;44;M
6422.0;1784.0;8270;40;F
6423.0;1855.0;8272;52;F
6424.0;1884.0;8273;44;M
6425.0;1740.0;8274;32;F
6426.0;1767.0;8274;60;M
6427.0;1947.0;8274;46;M
6428.0;1940.0;8275;28;M
6429.0;1643.0;8277;25;M
6430.0;1948.0;8279;37;F
6431.0;2057.0;8281;47;F
6433.0;1593.0;8282;46;M
6432.0;1851.0;8282;26;M
6436.0;1957.0;8283;33;M
6434.0;1800.0;8283;28;M
6435.0;1793.0;8283;31;M
6438.0;1861.0;8284;30;F
6437.0;1677.0;8284;44;M
6440.0;1869.0;8286;41;F
6439.0;1872.0;8286;32;F
6441.0;1867.0;8288;47;F
6442.0;1955.0;8290;31;M
6443.0;1797.0;8290;40;F
6444.0;1972.0;8291;41;F
6445.0;1825.0;8292;31;F
6446.0;1971.0;8292;40;M
6447.0;1874.0;8293;51;F
6449.0;1808.0;8293;74;M
6448.0;1855.0;8293;57;M
6451.0;1927.0;8294;36;M
6450.0;1892.0;8294;51;M
6452.0;1900.0;8295;42;F
6455.0;1914.0;8296;48;M
6453.0;1900.0;8296;42;F
6454.0;1399.0;8296;28;M
6457.0;1960.0;8297;49;F
6456.0;1778.0;8297;38;M
6458.0;1753.0;8297;55;F
6460.0;1762.0;8298;48;M
6459.0;1779.0;8298;27;F
6461.0;1644.0;8299;50;M
6462.0;1824.0;8301;55;F
6463.0;1666.0;8303;44;M
6464.0;1995.0;8304;33;F
6465.0;1925.0;8305;36;F
6467.0;1919.0;8306;60;M
6466.0;1700.0;8306;26;M
6468.0;1786.0;8307;63;M
6469.0;1947.0;8308;57;M
6470.0;2009.0;8309;22;M
6471.0;1959.0;8310;33;M
6473.0;1930.0;8310;34;M
6472.0;1954.0;8310;39;F
6474.0;1828.0;8312;42;F
6475.0;1763.0;8313;27;F
6476.0;1964.0;8315;36;M
6477.0;1828.0;8316;54;M
6480.0;1759.0;8318;59;F
6479.0;1892.0;8318;41;M
6478.0;1891.0;8318;41;F
6481.0;1977.0;8319;26;M
6482.0;1936.0;8320;44;F
6483.0;1934.0;8320;40;M
6484.0;1851.0;8322;45;M
6485.0;1936.0;8322;42;M
6486.0;1746.0;8325;42;M
6487.0;1916.0;8325;60;M
6489.0;1997.0;8326;24;F
6491.0;1916.0;8326;23;F
6488.0;1925.0;8326;52;M
6490.0;1796.0;8326;39;F
6494.0;1806.0;8327;32;M
6493.0;1950.0;8327;33;M
6492.0;1755.0;8327;50;M
6495.0;1899.0;8327;48;M
6497.0;1838.0;8328;35;M
6496.0;1777.0;8328;44;F
6498.0;1951.0;8329;30;F
6499.0;1922.0;8330;46;M
6500.0;1821.0;8330;46;F
6501.0;1807.0;8331;28;M
6502.0;1807.0;8332;47;F
6503.0;1822.0;8333;48;M
6504.0;1851.0;8334;40;F
6507.0;1723.0;8335;26;F
6505.0;1798.0;8335;29;F
6506.0;1794.0;8335;29;M
6508.0;1525.0;8337;58;M
6509.0;1955.0;8337;44;F
6510.0;1892.0;8337;27;M
6512.0;1871.0;8339;60;F
6511.0;1776.0;8339;37;F
6514.0;1742.0;8340;41;F
6513.0;1870.0;8340;62;F
6515.0;1874.0;8342;45;M
6516.0;1647.0;8343;51;M
6518.0;1818.0;8346;38;F
6517.0;1851.0;8346;31;F
6519.0;1749.0;8349;33;M
6520.0;1746.0;8349;25;M
6522.0;1710.0;8350;53;M
6521.0;1810.0;8350;42;M
6523.0;1810.0;8351;50;F
6524.0;1854.0;8351;26;F
6526.0;1909.0;8353;43;F
6525.0;1707.0;8353;39;M
6527.0;1895.0;8354;24;M
6528.0;1864.0;8355;29;F
6529.0;1799.0;8355;45;F
6532.0;1909.0;8357;47;F
6531.0;1908.0;8357;25;F
6533.0;1789.0;8357;27;M
6530.0;1590.0;8357;23;M
6534.0;1898.0;8358;21;F
6535.0;1938.0;8358;37;F
6536.0;1772.0;8362;35;F
6538.0;1996.0;8363;36;M
6537.0;1827.0;8363;32;M
6539.0;1836.0;8363;67;M
6540.0;1921.0;8364;21;M
6541.0;1663.0;8365;42;M
6542.0;1870.0;8365;67;M
6543.0;1643.0;8366;31;M
6544.0;1813.0;8366;69;F
6545.0;1972.0;8369;21;F
6546.0;1665.0;8372;20;F
6547.0;1763.0;8373;44;M
6548.0;1765.0;8373;40;F
6549.0;1923.0;8374;42;F
6550.0;1880.0;8374;45;M
6552.0;1763.0;8376;26;F
6553.0;1594.0;8376;46;M
6551.0;1833.0;8376;33;F
6554.0;1845.0;8376;26;F
6555.0;1930.0;8377;40;M
6556.0;1710.0;8377;42;F
6557.0;1913.0;8378;40;F
6558.0;1825.0;8378;33;F
6560.0;1739.0;8379;41;M
6559.0;1985.0;8379;44;F
6564.0;1853.0;8380;43;M
6562.0;2055.0;8380;21;M
6563.0;1738.0;8380;44;M
6561.0;1911.0;8380;62;M
6565.0;1942.0;8384;37;M
6566.0;1853.0;8385;30;F
6567.0;1770.0;8387;48;F
6568.0;1713.0;8388;33;M
6569.0;1717.0;8388;41;F
6570.0;1930.0;8390;28;F
6572.0;1803.0;8390;51;M
6571.0;1812.0;8390;22;M
6573.0;2051.0;8391;20;F
6575.0;1930.0;8391;25;M
6574.0;1987.0;8391;45;F
6576.0;1960.0;8392;39;F
6577.0;1752.0;8393;40;M
6578.0;1934.0;8393;28;M
6579.0;1795.0;8394;38;M
6581.0;1931.0;8396;37;F
6580.0;1931.0;8396;38;F
6582.0;1850.0;8397;45;M
6583.0;1849.0;8397;40;F
6584.0;1659.0;8398;25;M
6585.0;1582.0;8398;38;M
6587.0;1907.0;8402;36;M
6586.0;1874.0;8402;36;M
6588.0;1864.0;8403;26;M
6589.0;1830.0;8403;28;F
6590.0;1610.0;8403;31;M
6591.0;1845.0;8404;41;M
6592.0;1873.0;8406;40;F
6593.0;1748.0;8406;57;M
6594.0;1822.0;8408;34;F
6597.0;1760.0;8409;36;M
6595.0;1852.0;8409;43;M
6596.0;1835.0;8409;42;F
6598.0;1826.0;8409;24;F
6599.0;1916.0;8410;34;F
6600.0;1916.0;8411;60;M
6601.0;1933.0;8412;41;F
6603.0;1824.0;8413;41;M
6602.0;1889.0;8413;42;F
6604.0;2033.0;8416;34;M
6605.0;1812.0;8417;29;F
6607.0;1928.0;8418;35;F
6606.0;1697.0;8418;39;M
6608.0;1832.0;8419;54;M
6609.0;1678.0;8422;35;F
6611.0;1910.0;8423;41;F
6610.0;2036.0;8423;44;F
6613.0;1911.0;8424;59;F
6612.0;1821.0;8424;48;M
6614.0;1770.0;8425;41;F
6615.0;2043.0;8426;35;F
6617.0;1955.0;8427;43;M
6616.0;1927.0;8427;37;M
6618.0;1944.0;8427;53;M
6619.0;1942.0;8428;36;F
6620.0;1533.0;8430;35;F
6621.0;1947.0;8430;34;M
6624.0;1810.0;8432;25;F
6622.0;1996.0;8432;30;F
6623.0;1755.0;8432;42;F
6626.0;2019.0;8433;27;M
6625.0;1743.0;8433;33;F
6628.0;1829.0;8434;36;M
6627.0;1946.0;8434;39;M
6629.0;1789.0;8435;32;F
6630.0;1711.0;8436;60;M
6632.0;1931.0;8438;35;F
6633.0;1993.0;8438;27;F
6631.0;1913.0;8438;31;M
6634.0;1795.0;8439;60;M
6635.0;1880.0;8439;35;F
6637.0;2013.0;8440;25;M
6638.0;1878.0;8440;35;M
6636.0;2018.0;8440;30;M
6639.0;1624.0;8443;44;M
6641.0;1794.0;8443;48;M
6640.0;1895.0;8443;52;M
6643.0;1763.0;8444;40;M
6642.0;1918.0;8444;31;F
6645.0;1836.0;8445;68;M
6646.0;1738.0;8445;24;M
6644.0;2019.0;8445;43;F
6649.0;1596.0;8447;42;M
6648.0;1769.0;8447;36;M
6647.0;1717.0;8447;21;M
6650.0;1831.0;8447;28;F
6652.0;2074.0;8447;29;F
6651.0;1898.0;8447;39;F
6653.0;1841.0;8448;42;M
6654.0;1737.0;8449;24;M
6655.0;1831.0;8449;34;M
6656.0;1787.0;8451;35;F
6657.0;2014.0;8451;46;F
6658.0;2034.0;8451;36;F
6660.0;1763.0;8452;38;F
6659.0;1913.0;8452;50;F
6662.0;1785.0;8453;56;F
6661.0;1925.0;8453;69;M
6663.0;1872.0;8453;28;F
6664.0;1826.0;8454;52;M
6666.0;1775.0;8456;39;M
6665.0;1767.0;8456;67;M
6667.0;1710.0;8457;46;M
6668.0;2030.0;8458;29;F
6669.0;1797.0;8459;54;F
6670.0;1875.0;8459;32;F
6671.0;1941.0;8460;36;F
6672.0;1710.0;8461;39;M
6673.0;1854.0;8463;41;F
6674.0;1778.0;8464;40;M
6675.0;1873.0;8465;47;F
6677.0;1969.0;8466;42;F
6676.0;1704.0;8466;54;M
6678.0;1779.0;8467;31;F
6679.0;1729.0;8467;34;M
6680.0;1913.0;8468;22;M
6681.0;1903.0;8470;37;M
6683.0;1935.0;8470;46;F
6682.0;1909.0;8470;32;F
6684.0;1968.0;8471;27;M
6685.0;1886.0;8472;60;M
6687.0;1688.0;8472;55;M
6686.0;1966.0;8472;33;F
6689.0;1876.0;8474;55;F
6690.0;1859.0;8474;46;F
6688.0;1906.0;8474;25;M
6692.0;1954.0;8475;51;M
6691.0;1848.0;8475;40;M
6694.0;1867.0;8476;38;M
6693.0;1682.0;8476;37;M
6697.0;1806.0;8476;74;M
6696.0;1871.0;8476;41;M
6695.0;1950.0;8476;38;M
6698.0;1938.0;8477;37;M
6699.0;1961.0;8477;25;M
6700.0;1885.0;8479;74;M
6701.0;1898.0;8481;31;F
6702.0;1817.0;8481;26;M
6704.0;1913.0;8482;39;F
6703.0;1977.0;8482;38;M
6705.0;1910.0;8483;40;F
6706.0;1988.0;8483;32;M
6707.0;1971.0;8485;71;M
6708.0;1903.0;8485;38;M
6709.0;1999.0;8489;33;M
6711.0;1909.0;8492;55;M
6713.0;1893.0;8492;44;F
6710.0;1767.0;8492;43;M
6712.0;1870.0;8492;41;M
6715.0;1867.0;8493;37;F
6716.0;1702.0;8493;21;F
6717.0;1702.0;8493;29;M
6714.0;1894.0;8493;44;F
6719.0;1944.0;8494;40;F
6718.0;1736.0;8494;44;F
6720.0;1866.0;8495;30;M
6722.0;1739.0;8495;27;F
6721.0;1881.0;8495;49;F
6723.0;1868.0;8496;38;M
6724.0;1812.0;8498;51;F
6725.0;1812.0;8498;51;M
6726.0;2035.0;8499;35;F
6727.0;1778.0;8500;52;M
6730.0;1925.0;8501;44;F
6729.0;1967.0;8501;42;F
6728.0;1959.0;8501;37;F
6731.0;1895.0;8502;27;F
6732.0;1892.0;8502;35;M
6733.0;1577.0;8505;46;M
6735.0;1974.0;8507;21;F
6734.0;1948.0;8507;69;M
6736.0;1897.0;8509;41;F
6738.0;1892.0;8510;49;F
6737.0;1946.0;8510;60;F
6739.0;1764.0;8510;38;F
6740.0;1745.0;8511;33;F
6742.0;1653.0;8512;21;M
6741.0;1607.0;8512;29;M
6743.0;1852.0;8513;25;F
6744.0;1744.0;8513;30;M
6745.0;1904.0;8513;29;F
6746.0;1912.0;8515;62;M
6747.0;1864.0;8516;29;F
6748.0;1932.0;8516;41;F
6749.0;1956.0;8519;31;F
6751.0;1887.0;8520;46;M
6750.0;1886.0;8520;47;M
6752.0;1870.0;8521;39;M
6755.0;1896.0;8524;27;F
6754.0;1849.0;8524;27;M
6753.0;1894.0;8524;28;M
6756.0;1957.0;8525;59;F
6759.0;1910.0;8526;53;M
6757.0;1775.0;8526;42;F
6758.0;1757.0;8526;25;F
6761.0;1852.0;8527;62;M
6760.0;1917.0;8527;35;F
6762.0;1918.0;8528;34;M
6763.0;1852.0;8529;32;F
6764.0;1914.0;8530;60;M
6765.0;1966.0;8531;52;F
6766.0;1853.0;8532;38;F
6767.0;1965.0;8534;44;F
6769.0;1689.0;8535;57;M
6768.0;1620.0;8535;36;M
6770.0;1980.0;8536;40;F
6771.0;1926.0;8536;28;M
6772.0;1766.0;8540;30;M
6773.0;2032.0;8541;30;M
6774.0;1957.0;8542;67;M
6775.0;1916.0;8544;34;F
6776.0;1708.0;8544;27;F
6778.0;1986.0;8545;25;F
6777.0;1946.0;8545;47;M
6779.0;1700.0;8546;43;M
6780.0;1809.0;8548;48;F
6781.0;1801.0;8549;47;M
6782.0;1700.0;8551;27;M
6783.0;1786.0;8552;51;F
6785.0;2032.0;8553;42;M
6784.0;1875.0;8553;19;F
6786.0;1876.0;8554;20;F
6787.0;1993.0;8555;37;M
6788.0;1881.0;8556;40;F
6789.0;1884.0;8557;37;M
6790.0;1982.0;8558;21;M
6793.0;1971.0;8559;29;M
6791.0;1835.0;8559;46;F
6792.0;2045.0;8559;55;M
6794.0;1993.0;8561;45;M
6795.0;1800.0;8561;67;M
6796.0;1727.0;8562;50;F
6797.0;1893.0;8563;42;M
6799.0;1929.0;8565;37;F
6798.0;1895.0;8565;38;F
6800.0;1795.0;8566;53;M
6802.0;2007.0;8567;27;F
6801.0;1936.0;8567;31;F
6804.0;1815.0;8567;46;M
6803.0;1988.0;8567;24;M
6805.0;1912.0;8568;40;F
6806.0;1989.0;8569;44;M
6807.0;2128.0;8569;38;F
6809.0;1747.0;8571;40;M
6810.0;1777.0;8571;29;M
6808.0;1828.0;8571;40;F
6811.0;1960.0;8576;51;F
6812.0;1986.0;8578;46;M
6813.0;2013.0;8578;33;F
6817.0;1826.0;8579;36;F
6818.0;1987.0;8579;46;M
6814.0;1914.0;8579;41;M
6815.0;1914.0;8579;41;M
6816.0;1905.0;8579;37;F
6819.0;1828.0;8580;50;F
6820.0;1951.0;8580;32;F
6821.0;1968.0;8582;42;F
6822.0;1870.0;8582;23;F
6823.0;1798.0;8582;33;F
6824.0;1756.0;8583;38;F
6825.0;1757.0;8584;49;F
6827.0;1905.0;8585;45;F
6826.0;1869.0;8585;34;F
6828.0;1837.0;8586;45;M
6829.0;1871.0;8586;45;F
6830.0;1940.0;8587;36;F
6831.0;2002.0;8587;33;F
6832.0;1848.0;8588;55;F
6833.0;1999.0;8588;39;F
6835.0;2019.0;8589;30;F
6834.0;1930.0;8589;22;F
6836.0;1888.0;8590;44;M
6837.0;1960.0;8590;21;F
6840.0;1870.0;8591;58;M
6839.0;1885.0;8591;35;F
6838.0;1968.0;8591;35;F
6841.0;1890.0;8593;37;F
6842.0;1813.0;8596;41;M
6843.0;1746.0;8596;48;M
6844.0;1997.0;8596;39;M
6845.0;1905.0;8597;46;M
6846.0;1743.0;8601;44;M
6848.0;1980.0;8602;43;M
6847.0;1794.0;8602;27;M
6850.0;1666.0;8603;23;M
6849.0;1996.0;8603;31;F
6851.0;2012.0;8604;39;F
6852.0;1793.0;8605;33;M
6854.0;1666.0;8607;36;M
6853.0;1930.0;8607;54;M
6855.0;1835.0;8608;62;F
6858.0;1919.0;8609;42;M
6857.0;1986.0;8609;31;F
6856.0;1965.0;8609;28;M
6859.0;1847.0;8610;50;F
6860.0;1813.0;8610;45;F
6861.0;1644.0;8611;46;M
6862.0;2092.0;8616;27;F
6863.0;1835.0;8617;64;M
6865.0;1936.0;8619;30;M
6864.0;1747.0;8619;50;M
6866.0;2015.0;8620;31;F
6867.0;1945.0;8620;41;M
6868.0;2064.0;8623;41;M
6869.0;1954.0;8626;38;M
6870.0;1646.0;8626;53;M
6872.0;1996.0;8627;54;M
6871.0;2073.0;8627;35;F
6873.0;1803.0;8628;42;F
6874.0;1908.0;8631;52;M
6875.0;1759.0;8632;58;F
6876.0;2043.0;8632;33;F
6877.0;1737.0;8633;45;M
6878.0;1858.0;8634;40;M
6879.0;1918.0;8634;44;F
6881.0;2025.0;8635;62;M
6880.0;1862.0;8635;48;F
6882.0;1920.0;8636;37;F
6884.0;1920.0;8637;41;M
6883.0;1761.0;8637;49;M
6885.0;1877.0;8638;31;M
6886.0;1879.0;8639;35;M
6888.0;1940.0;8640;60;M
6887.0;1775.0;8640;31;M
6889.0;1692.0;8640;39;M
6893.0;1819.0;8643;45;F
6891.0;2058.0;8643;23;F
6890.0;1959.0;8643;42;F
6892.0;1904.0;8643;51;F
6894.0;1915.0;8645;35;F
6896.0;1941.0;8647;36;M
6897.0;1859.0;8647;34;M
6895.0;1881.0;8647;49;F
6901.0;1843.0;8648;27;F
6898.0;1717.0;8648;31;M
6900.0;1865.0;8648;43;F
6899.0;1950.0;8648;45;M
6902.0;1970.0;8649;53;M
6903.0;2039.0;8650;48;F
6904.0;1864.0;8650;51;F
6905.0;1900.0;8651;25;F
6906.0;1886.0;8652;63;M
6907.0;1833.0;8653;24;F
6908.0;1862.0;8653;45;M
6909.0;1658.0;8653;37;F
6910.0;1911.0;8654;43;M
6911.0;1686.0;8654;26;M
6912.0;1773.0;8655;33;F
6913.0;1918.0;8656;41;F
6914.0;1835.0;8656;28;M
6915.0;1984.0;8657;37;M
6916.0;1917.0;8657;28;M
6919.0;1944.0;8658;36;M
6918.0;2003.0;8658;53;F
6917.0;1913.0;8658;43;M
6920.0;1833.0;8660;29;F
6921.0;1616.0;8661;30;M
6922.0;1632.0;8661;42;M
6923.0;2075.0;8662;40;F
6924.0;2018.0;8663;29;F
6926.0;1929.0;8664;44;F
6925.0;1756.0;8664;20;F
6927.0;1990.0;8665;37;F
6928.0;2024.0;8666;42;M
6929.0;1930.0;8667;45;M
6930.0;1896.0;8669;42;F
6932.0;1930.0;8670;38;F
6931.0;1839.0;8670;32;F
6933.0;1659.0;8670;35;M
6935.0;1786.0;8671;19;F
6934.0;1805.0;8671;37;F
6937.0;1998.0;8671;28;M
6936.0;1998.0;8671;28;F
6938.0;1804.0;8672;37;M
6939.0;1905.0;8672;33;F
6940.0;1896.0;8673;38;F
6941.0;1690.0;8673;18;M
6943.0;2045.0;8674;66;M
6942.0;1786.0;8674;33;F
6944.0;1870.0;8675;31;F
6945.0;1848.0;8675;34;M
6946.0;1868.0;8675;44;M
6947.0;1913.0;8676;41;M
6948.0;1933.0;8677;48;F
6949.0;1808.0;8678;33;F
6952.0;1885.0;8679;61;M
6951.0;1840.0;8679;28;M
6950.0;1918.0;8679;56;M
6953.0;1668.0;8680;31;M
6954.0;1842.0;8681;38;M
6956.0;1916.0;8682;45;F
6957.0;1867.0;8682;79;M
6955.0;2058.0;8682;39;F
6958.0;1842.0;8683;37;M
6960.0;1843.0;8684;41;M
6959.0;1815.0;8684;40;F
6962.0;1841.0;8685;35;F
6963.0;2013.0;8685;36;M
6961.0;2012.0;8685;36;F
6966.0;1862.0;8687;57;F
6964.0;1791.0;8687;24;M
6965.0;1861.0;8687;63;M
6967.0;1920.0;8688;42;F
6968.0;2084.0;8689;28;M
6969.0;1984.0;8690;39;M
6970.0;1875.0;8691;25;F
6971.0;1985.0;8692;41;M
6972.0;1536.0;8692;32;M
6973.0;1836.0;8693;43;F
6974.0;1946.0;8694;68;M
6975.0;1933.0;8697;63;M
6976.0;2060.0;8699;27;F
6978.0;1927.0;8700;40;M
6977.0;1999.0;8700;27;F
6979.0;1998.0;8701;38;M
6983.0;1966.0;8702;54;M
6982.0;1779.0;8702;36;F
6980.0;1766.0;8702;27;M
6981.0;1941.0;8702;46;M
6984.0;1998.0;8703;51;F
6985.0;1909.0;8704;50;F
6988.0;1851.0;8705;36;M
6986.0;2035.0;8705;46;F
6989.0;2036.0;8705;47;M
6987.0;2059.0;8705;43;M
6991.0;1949.0;8706;71;M
6990.0;1789.0;8706;43;F
6993.0;2048.0;8707;42;F
6992.0;1989.0;8707;36;F
6994.0;1768.0;8708;27;M
6995.0;1897.0;8708;27;F
6996.0;1981.0;8708;37;F
6997.0;1802.0;8710;25;M
6998.0;1835.0;8713;49;F
6999.0;1901.0;8714;28;M
7000.0;1903.0;8714;42;F
7002.0;1849.0;8717;46;M
7001.0;1721.0;8717;50;M
7004.0;1997.0;8718;43;F
7003.0;2050.0;8718;41;F
7006.0;1924.0;8718;26;F
7005.0;1972.0;8718;39;M
7008.0;1932.0;8719;55;M
7007.0;1983.0;8719;39;F
7009.0;1783.0;8720;40;F
7010.0;1782.0;8721;40;M
7011.0;1999.0;8723;41;F
7012.0;1875.0;8725;33;F
7013.0;1954.0;8725;32;M
7014.0;1908.0;8725;45;F
7016.0;2044.0;8727;38;M
7015.0;2004.0;8727;43;F
7017.0;1947.0;8727;32;F
7018.0;1909.0;8728;42;M
7019.0;1866.0;8731;37;F
7020.0;1905.0;8732;59;M
7022.0;1960.0;8735;56;M
7021.0;1929.0;8735;45;F
7023.0;1945.0;8738;36;M
7025.0;1917.0;8739;38;F
