Miejsce;5_km_sec;finish_sec;age;gender
5031.0;1693.0;7268;31;M
5030.0;1588.0;7268;48;M
5034.0;1648.0;7268;26;M
5032.0;1624.0;7268;48;M
5033.0;1716.0;7268;27;F
5035.0;1657.0;7269;26;M
5037.0;1673.0;7269;38;M
5036.0;1554.0;7269;46;M
5038.0;1718.0;7270;30;M
5039.0;1688.0;7270;38;M
5040.0;1713.0;7270;38;M
5041.0;1618.0;7271;28;M
5043.0;1762.0;7272;41;M
5042.0;1607.0;7272;48;M
5045.0;1752.0;7272;30;F
5044.0;1693.0;7272;43;M
5048.0;1763.0;7273;50;M
5047.0;1650.0;7273;31;F
5046.0;1746.0;7273;46;M
5052.0;1711.0;7274;25;F
5051.0;1701.0;7274;50;M
5055.0;1656.0;7274;33;M
5049.0;1651.0;7274;34;M
5050.0;1745.0;7274;46;F
5053.0;1710.0;7274;53;F
5054.0;1690.0;7274;50;M
5057.0;1595.0;7275;38;F
5056.0;1650.0;7275;42;M
5058.0;1653.0;7275;48;M
5059.0;1740.0;7276;43;F
5060.0;1473.0;7276;21;M
5063.0;1581.0;7276;29;M
5064.0;1660.0;7276;41;F
5061.0;1718.0;7276;44;M
5062.0;1723.0;7276;39;M
5065.0;1639.0;7277;44;F
5067.0;1750.0;7278;44;F
5068.0;1659.0;7278;55;M
5066.0;1637.0;7278;35;F
5069.0;1663.0;7278;47;F
5071.0;1719.0;7278;40;F
5070.0;1714.0;7278;44;M
5072.0;1562.0;7280;25;M
5073.0;1692.0;7280;36;F
5074.0;1649.0;7280;50;M
5077.0;1688.0;7281;29;F
5076.0;1650.0;7281;25;M
5075.0;1635.0;7281;29;M
5082.0;1688.0;7283;48;M
5085.0;1542.0;7283;50;M
5080.0;1649.0;7283;53;M
5083.0;1801.0;7283;34;F
5084.0;1731.0;7283;39;M
5081.0;1649.0;7283;20;M
5079.0;1703.0;7283;32;M
5078.0;1729.0;7283;20;M
5087.0;1709.0;7284;47;F
5086.0;1688.0;7284;44;M
5088.0;1626.0;7284;34;M
5092.0;1696.0;7285;28;F
5091.0;1712.0;7285;36;M
5089.0;1660.0;7285;37;M
5090.0;1726.0;7285;36;F
5096.0;1702.0;7286;27;F
5095.0;1737.0;7286;28;M
5094.0;1724.0;7286;48;F
5093.0;1634.0;7286;52;M
5097.0;1702.0;7287;41;F
5101.0;1852.0;7288;58;M
5099.0;1536.0;7288;30;M
5100.0;1628.0;7288;30;M
5098.0;1722.0;7288;50;M
5103.0;1645.0;7289;40;M
5102.0;1664.0;7289;43;M
5104.0;1731.0;7291;36;M
5106.0;1780.0;7291;49;F
5105.0;1527.0;7291;36;M
5111.0;1782.0;7292;41;M
5112.0;1585.0;7292;39;F
5109.0;1738.0;7292;30;F
5110.0;1778.0;7292;37;M
5107.0;1808.0;7292;36;M
5108.0;1709.0;7292;27;F
5115.0;1723.0;7293;42;F
5114.0;1759.0;7293;39;M
5113.0;1689.0;7293;48;M
5116.0;1621.0;7294;20;M
5117.0;1758.0;7294;30;F
5119.0;1723.0;7295;31;M
5118.0;1772.0;7295;20;M
5120.0;1646.0;7295;28;M
5121.0;1773.0;7296;34;M
5122.0;1602.0;7296;34;F
5125.0;1634.0;7296;32;M
5126.0;1701.0;7296;37;F
5123.0;1667.0;7296;48;M
5124.0;1728.0;7296;27;M
5127.0;1693.0;7297;33;F
5129.0;1710.0;7297;37;F
5128.0;1723.0;7297;53;M
5130.0;1745.0;7298;31;F
5131.0;1713.0;7298;32;F
5132.0;1682.0;7298;50;M
5133.0;1685.0;7299;51;F
5134.0;1752.0;7299;35;M
5135.0;1722.0;7299;41;M
5136.0;1597.0;7299;35;M
5138.0;1709.0;7300;39;M
5137.0;1709.0;7300;50;M
5139.0;1732.0;7301;33;F
5142.0;1665.0;7301;42;F
5141.0;1697.0;7301;21;M
5140.0;1774.0;7301;35;F
5143.0;1656.0;7302;42;M
5144.0;1635.0;7302;41;F
5146.0;1636.0;7303;39;M
5145.0;1650.0;7303;42;F
5148.0;1690.0;7304;36;F
5147.0;1758.0;7304;48;M
5150.0;1729.0;7305;38;M
5149.0;1732.0;7305;48;M
5152.0;1773.0;7306;46;M
5151.0;1719.0;7306;52;M
5154.0;1677.0;7307;53;M
5153.0;1639.0;7307;57;M
5155.0;1737.0;7307;39;M
5156.0;1564.0;7308;30;M
5164.0;1699.0;7309;38;F
5163.0;1881.0;7309;28;F
5159.0;1704.0;7309;26;M
5160.0;1533.0;7309;47;M
5157.0;1718.0;7309;42;M
5158.0;1725.0;7309;45;F
5162.0;1597.0;7309;45;M
5161.0;1676.0;7309;38;F
5166.0;1661.0;7310;27;M
5165.0;1723.0;7310;21;M
5168.0;1700.0;7311;48;F
5167.0;1751.0;7311;42;M
5169.0;1701.0;7311;48;M
5170.0;1721.0;7311;35;M
5171.0;1714.0;7312;42;M
5172.0;1730.0;7312;32;M
5173.0;1745.0;7313;33;F
5176.0;1649.0;7315;50;M
5175.0;1768.0;7315;24;F
5174.0;1612.0;7315;33;M
5180.0;1652.0;7316;43;M
5179.0;1635.0;7316;31;F
5178.0;1812.0;7316;41;F
5177.0;1769.0;7316;42;M
5182.0;1641.0;7317;38;F
5181.0;1593.0;7317;33;M
5184.0;1730.0;7318;56;M
5183.0;1766.0;7318;26;M
5187.0;1739.0;7319;25;M
5186.0;1714.0;7319;26;F
5185.0;1720.0;7319;29;F
5189.0;1695.0;7320;28;M
5190.0;1651.0;7320;24;M
5188.0;1729.0;7320;44;M
5191.0;1804.0;7321;54;M
5192.0;1681.0;7322;50;F
5193.0;1585.0;7322;42;M
5194.0;1822.0;7323;41;F
5195.0;1749.0;7323;54;M
5196.0;1687.0;7323;36;M
5198.0;1578.0;7324;34;F
5197.0;1786.0;7324;33;M
5199.0;1653.0;7324;42;F
5206.0;1592.0;7325;43;M
5200.0;1741.0;7325;45;M
5205.0;1750.0;7325;49;M
5202.0;1820.0;7325;36;M
5201.0;1571.0;7325;44;M
5204.0;1656.0;7325;44;M
5207.0;1705.0;7325;41;M
5203.0;1705.0;7325;31;F
5209.0;1735.0;7326;51;F
5210.0;1657.0;7326;38;F
5208.0;1710.0;7326;41;M
5211.0;1526.0;7327;46;M
5214.0;1672.0;7328;39;F
5212.0;1702.0;7328;38;M
5213.0;1798.0;7328;47;M
5215.0;1723.0;7328;29;M
5216.0;1653.0;7329;43;M
5217.0;1828.0;7330;49;M
5218.0;1610.0;7330;42;M
5219.0;1755.0;7331;47;M
5221.0;1734.0;7332;27;F
5224.0;1625.0;7332;53;M
5222.0;1730.0;7332;47;F
5223.0;1759.0;7332;59;M
5220.0;1671.0;7332;51;M
5227.0;1665.0;7333;34;F
5225.0;1575.0;7333;27;M
5226.0;1765.0;7333;31;F
5228.0;1718.0;7334;30;M
5231.0;1685.0;7334;29;M
5229.0;1776.0;7334;28;F
5230.0;1591.0;7334;41;M
5232.0;1761.0;7335;52;M
5234.0;1708.0;7336;42;F
5233.0;1769.0;7336;46;M
5235.0;1524.0;7336;36;M
5239.0;1636.0;7338;42;M
5238.0;1724.0;7338;32;F
5236.0;1675.0;7338;41;M
5237.0;1693.0;7338;58;M
5240.0;1689.0;7339;43;M
5241.0;1619.0;7340;28;F
5242.0;1572.0;7341;43;M
5245.0;1701.0;7341;35;M
5243.0;1719.0;7341;45;F
5246.0;1478.0;7341;35;M
5244.0;1659.0;7341;28;M
5248.0;1691.0;7342;42;M
5247.0;1676.0;7342;49;M
5249.0;1740.0;7342;25;M
5251.0;1716.0;7343;48;M
5250.0;1705.0;7343;37;M
5252.0;1628.0;7344;52;F
5254.0;1681.0;7344;42;M
5253.0;1707.0;7344;35;M
5255.0;1711.0;7344;40;F
5256.0;1615.0;7345;37;F
5259.0;1738.0;7345;32;M
5257.0;1741.0;7345;44;M
5258.0;1735.0;7345;32;F
5261.0;1723.0;7346;45;M
5260.0;1657.0;7346;30;M
5264.0;1790.0;7347;35;F
5263.0;1691.0;7347;32;M
5262.0;1652.0;7347;26;M
5266.0;1770.0;7348;36;F
5265.0;1722.0;7348;35;F
5272.0;1598.0;7349;31;M
5271.0;1551.0;7349;26;M
5268.0;1719.0;7349;46;M
5267.0;1699.0;7349;31;M
5270.0;1729.0;7349;41;F
5269.0;1826.0;7349;41;F
5273.0;1808.0;7350;33;F
5278.0;1711.0;7351;35;M
5276.0;1757.0;7351;41;M
5275.0;1714.0;7351;26;F
5274.0;1614.0;7351;55;M
5277.0;1742.0;7351;38;F
5279.0;1771.0;7352;44;M
5280.0;1846.0;7352;52;M
5281.0;1713.0;7352;52;M
5282.0;1587.0;7352;40;F
5284.0;1726.0;7352;30;F
5283.0;1624.0;7352;39;F
5287.0;1743.0;7353;37;F
5286.0;1592.0;7353;37;M
5288.0;1644.0;7353;51;M
5285.0;1700.0;7353;43;F
5289.0;1450.0;7353;64;M
5291.0;1679.0;7354;32;M
5290.0;1797.0;7354;26;M
5292.0;1735.0;7354;40;M
5295.0;1725.0;7355;44;M
5296.0;1689.0;7355;46;M
5293.0;1809.0;7355;51;M
5294.0;1726.0;7355;42;M
5297.0;1383.0;7356;45;M
5298.0;1748.0;7356;47;M
5299.0;1758.0;7356;42;F
5300.0;1605.0;7357;47;M
5301.0;1749.0;7357;59;M
5304.0;1675.0;7358;42;M
5302.0;1766.0;7358;51;M
5303.0;1733.0;7358;53;M
5305.0;1743.0;7358;33;M
5306.0;1537.0;7360;33;M
5308.0;1794.0;7360;38;F
5307.0;1589.0;7360;57;M
5309.0;1683.0;7360;38;M
5311.0;1795.0;7361;37;M
5310.0;1709.0;7361;22;M
5314.0;1685.0;7362;49;M
5315.0;1709.0;7362;52;F
5316.0;1761.0;7362;28;M
5313.0;1722.0;7362;45;F
5312.0;1765.0;7362;49;M
5317.0;1694.0;7363;28;F
5318.0;1636.0;7363;27;M
5319.0;1543.0;7363;19;M
5321.0;1752.0;7364;28;M
5320.0;1523.0;7364;31;M
5322.0;1696.0;7365;36;M
5323.0;1713.0;7366;35;M
5324.0;1682.0;7366;54;M
5329.0;1732.0;7367;40;M
5328.0;1695.0;7367;23;M
5327.0;1703.0;7367;27;M
5326.0;1747.0;7367;50;F
5325.0;1698.0;7367;26;M
5332.0;1420.0;7368;39;M
5330.0;1777.0;7368;34;M
5331.0;1705.0;7368;58;M
5334.0;1706.0;7369;31;M
5336.0;1619.0;7369;38;M
5335.0;1720.0;7369;33;F
5333.0;1691.0;7369;25;M
5337.0;1702.0;7370;50;F
5339.0;1750.0;7370;40;F
5340.0;1669.0;7370;35;M
5338.0;1715.0;7370;27;M
5342.0;1680.0;7371;24;M
5343.0;1686.0;7371;66;M
5344.0;1645.0;7371;50;F
5341.0;1624.0;7371;33;M
5347.0;1627.0;7372;46;M
5345.0;1553.0;7372;38;M
5346.0;1631.0;7372;46;F
5349.0;1620.0;7373;45;M
5348.0;1620.0;7373;31;F
5353.0;1689.0;7374;33;M
5352.0;1694.0;7374;44;M
5351.0;1698.0;7374;62;M
5350.0;1731.0;7374;34;M
5358.0;1572.0;7375;43;M
5355.0;1745.0;7375;36;M
5356.0;1733.0;7375;52;M
5357.0;1769.0;7375;39;M
5354.0;1768.0;7375;39;F
5361.0;1711.0;7376;41;M
5359.0;1688.0;7376;28;M
5362.0;1673.0;7376;38;F
5360.0;1704.0;7376;50;M
5367.0;1774.0;7377;34;F
5364.0;1807.0;7377;51;M
5368.0;1600.0;7377;40;F
5363.0;1725.0;7377;25;M
5365.0;1770.0;7377;49;F
5366.0;1721.0;7377;35;F
5372.0;1704.0;7378;23;M
5371.0;1673.0;7378;47;M
5370.0;1777.0;7378;30;M
5369.0;1771.0;7378;22;M
5375.0;1700.0;7379;48;F
5374.0;1733.0;7379;30;M
5373.0;1878.0;7379;26;M
5379.0;1597.0;7380;53;F
5376.0;1822.0;7380;42;M
5378.0;1662.0;7380;38;F
5377.0;1700.0;7380;39;F
5380.0;1770.0;7380;37;F
5381.0;1579.0;7380;44;F
5383.0;1758.0;7381;33;M
5382.0;1706.0;7381;51;M
5384.0;1613.0;7382;30;F
5385.0;1680.0;7382;42;M
5390.0;1687.0;7383;28;M
5388.0;1739.0;7383;47;F
5387.0;1704.0;7383;40;M
5391.0;1771.0;7383;22;M
5386.0;1683.0;7383;25;M
5389.0;1645.0;7383;50;F
5397.0;1737.0;7384;40;M
5396.0;1743.0;7384;27;M
5398.0;1578.0;7384;24;M
5393.0;1739.0;7384;27;M
5392.0;1703.0;7384;41;M
5395.0;1640.0;7384;37;F
5394.0;1688.0;7384;47;F
5399.0;1659.0;7385;52;M
5400.0;1597.0;7385;56;F
5401.0;1788.0;7385;64;M
5402.0;1738.0;7386;38;F
5403.0;1714.0;7386;48;F
5404.0;1796.0;7387;32;M
5405.0;1650.0;7388;32;M
5406.0;1730.0;7389;43;M
5407.0;1687.0;7390;47;M
5408.0;1762.0;7390;35;M
5409.0;1655.0;7391;42;M
5410.0;1837.0;7391;23;M
5411.0;1595.0;7391;35;M
5414.0;1763.0;7392;35;M
5413.0;1737.0;7392;35;M
5412.0;1681.0;7392;39;M
5416.0;1636.0;7393;50;M
5415.0;1787.0;7393;27;M
5418.0;1740.0;7394;34;F
5419.0;1766.0;7394;38;F
5417.0;1766.0;7394;44;M
5422.0;1690.0;7395;46;F
5423.0;1687.0;7395;43;M
5421.0;1578.0;7395;26;M
5420.0;1640.0;7395;30;M
5425.0;1660.0;7396;36;F
5426.0;1641.0;7396;60;M
5424.0;1633.0;7396;37;F
5427.0;1781.0;7396;43;M
5431.0;1794.0;7397;31;M
5430.0;1601.0;7397;40;M
5429.0;1732.0;7397;44;M
5428.0;1666.0;7397;49;M
5436.0;1688.0;7398;49;M
5435.0;1535.0;7398;35;M
5433.0;1597.0;7398;30;M
5434.0;1697.0;7398;45;M
5432.0;1742.0;7398;50;M
5437.0;1599.0;7399;29;M
5439.0;1689.0;7399;39;M
5438.0;1689.0;7399;36;F
5440.0;1748.0;7399;44;F
5441.0;1613.0;7400;47;M
5442.0;1777.0;7400;43;F
5443.0;1812.0;7401;42;M
5445.0;1770.0;7402;34;M
5446.0;1764.0;7402;44;F
5444.0;1622.0;7402;22;M
5448.0;1763.0;7403;75;M
5447.0;1721.0;7403;44;F
5450.0;1755.0;7406;40;M
5449.0;1682.0;7406;26;F
5451.0;1761.0;7407;36;M
5452.0;1716.0;7407;34;F
5453.0;1732.0;7407;47;M
5455.0;1775.0;7408;41;F
5454.0;1729.0;7408;38;M
5456.0;1827.0;7409;57;M
5457.0;1845.0;7410;27;F
5458.0;1702.0;7411;41;F
5459.0;1719.0;7412;26;F
5460.0;1721.0;7412;35;M
5462.0;1797.0;7413;46;F
5461.0;1751.0;7413;40;F
5463.0;1740.0;7414;26;M
5464.0;1747.0;7414;30;F
5466.0;1723.0;7415;44;M
5465.0;1720.0;7415;21;M
5467.0;1728.0;7415;55;M
5468.0;1716.0;7416;29;M
5469.0;1727.0;7416;43;F
5471.0;1791.0;7417;25;M
5472.0;1717.0;7417;33;M
5474.0;1885.0;7417;27;F
5473.0;1809.0;7417;29;M
5475.0;1747.0;7417;50;F
5470.0;1609.0;7417;44;M
5477.0;1642.0;7418;51;M
5476.0;1686.0;7418;44;F
5478.0;1690.0;7418;35;F
5479.0;1697.0;7419;32;M
5480.0;1797.0;7419;51;F
5481.0;1830.0;7419;27;F
5482.0;1617.0;7420;32;M
5483.0;1877.0;7421;21;M
5484.0;1636.0;7421;43;M
5489.0;1608.0;7422;42;M
5486.0;1793.0;7422;62;M
5485.0;1639.0;7422;50;M
5488.0;1542.0;7422;33;M
5487.0;1739.0;7422;70;M
5493.0;1797.0;7424;36;M
5490.0;1674.0;7424;44;M
5492.0;1845.0;7424;51;M
5491.0;1581.0;7424;31;M
5497.0;1724.0;7425;49;F
5496.0;1766.0;7425;53;M
5494.0;1741.0;7425;36;F
5495.0;1605.0;7425;37;M
5498.0;1825.0;7426;34;F
5500.0;1799.0;7426;51;M
5499.0;1691.0;7426;34;F
5501.0;1693.0;7427;26;M
5502.0;1873.0;7427;48;M
5503.0;1700.0;7428;33;M
5505.0;1757.0;7428;59;M
5504.0;1769.0;7428;40;M
5506.0;1720.0;7429;47;F
5507.0;1710.0;7429;47;M
5508.0;1613.0;7430;42;M
5510.0;1711.0;7430;30;M
5509.0;1773.0;7430;49;M
5513.0;1495.0;7431;31;M
5512.0;1655.0;7431;34;M
5511.0;1573.0;7431;43;M
5514.0;1671.0;7432;30;M
5515.0;1679.0;7432;48;M
5520.0;1679.0;7433;40;M
5518.0;1501.0;7433;41;M
5519.0;1777.0;7433;46;F
5521.0;1659.0;7433;48;M
5516.0;1798.0;7433;46;M
5517.0;1573.0;7433;38;M
5522.0;1747.0;7434;42;M
5523.0;1682.0;7434;47;F
5524.0;1576.0;7434;39;M
5525.0;1790.0;7436;24;M
5528.0;1683.0;7436;48;M
5526.0;1655.0;7436;43;F
5527.0;1816.0;7436;39;M
5529.0;1700.0;7437;51;M
5530.0;1787.0;7437;43;F
5531.0;1498.0;7437;46;F
5532.0;1760.0;7438;51;M
5533.0;1717.0;7438;20;F
5535.0;1638.0;7439;50;M
5534.0;1728.0;7439;56;F
5536.0;1712.0;7439;36;F
5538.0;1631.0;7440;43;M
5539.0;1698.0;7440;41;F
5537.0;1782.0;7440;44;F
5540.0;1568.0;7441;35;M
5541.0;1734.0;7441;47;F
5544.0;1555.0;7442;45;M
5543.0;1685.0;7442;30;F
5542.0;1635.0;7442;37;M
5545.0;1768.0;7443;34;M
5546.0;1729.0;7443;63;M
5548.0;1724.0;7444;41;F
5547.0;1765.0;7444;41;M
5549.0;1656.0;7445;49;M
5550.0;1693.0;7445;49;M
5551.0;1695.0;7446;42;M
5552.0;1721.0;7446;32;F
5553.0;1748.0;7446;29;F
5554.0;1702.0;7447;47;F
5556.0;1683.0;7449;46;M
5555.0;1718.0;7449;47;F
5559.0;1585.0;7449;30;M
5560.0;1907.0;7449;28;F
5557.0;1675.0;7449;23;M
5558.0;1688.0;7449;27;M
5561.0;1770.0;7449;53;M
5562.0;1719.0;7450;47;F
5564.0;1777.0;7450;35;M
5563.0;1776.0;7450;32;F
5565.0;1640.0;7451;52;F
5569.0;1775.0;7451;20;F
5567.0;1746.0;7451;42;M
5566.0;1716.0;7451;48;M
5568.0;1829.0;7451;29;M
5571.0;1850.0;7452;22;M
5570.0;1694.0;7452;36;F
5572.0;1780.0;7452;35;M
5576.0;1767.0;7453;51;M
5575.0;1684.0;7453;30;M
5574.0;1641.0;7453;48;M
5573.0;1705.0;7453;47;F
5577.0;1707.0;7455;39;M
5578.0;1625.0;7455;32;M
5579.0;1839.0;7455;30;M
5580.0;1652.0;7455;35;M
5581.0;1824.0;7456;30;M
5584.0;1647.0;7457;36;M
5582.0;1635.0;7457;39;M
5583.0;1592.0;7457;40;M
5585.0;1780.0;7459;42;M
5587.0;1669.0;7460;29;F
5590.0;1748.0;7460;45;F
5586.0;1655.0;7460;63;M
5588.0;1722.0;7460;46;F
5589.0;1654.0;7460;65;M
5592.0;1704.0;7461;44;F
5591.0;1604.0;7461;59;M
5594.0;1886.0;7462;29;M
5595.0;1702.0;7463;22;F
5596.0;1667.0;7463;49;M
5598.0;1700.0;7464;19;M
5597.0;1684.0;7464;30;F
5599.0;1783.0;7465;23;F
5600.0;1796.0;7465;64;M
5604.0;1697.0;7466;55;M
5605.0;1783.0;7466;46;F
5602.0;1741.0;7466;46;M
5603.0;1705.0;7466;52;F
5601.0;1686.0;7466;40;M
5606.0;1683.0;7467;43;M
5607.0;1722.0;7467;52;M
5608.0;1809.0;7468;43;F
5609.0;1688.0;7470;48;M
5610.0;1700.0;7470;27;M
5611.0;1696.0;7471;37;F
5612.0;1680.0;7471;23;F
5614.0;1566.0;7471;29;M
5613.0;1702.0;7471;40;M
5616.0;1729.0;7471;38;M
5615.0;1715.0;7471;43;M
5617.0;1708.0;7473;50;M
5619.0;1696.0;7475;54;M
5618.0;1772.0;7475;24;M
5620.0;1645.0;7476;50;M
5621.0;1694.0;7476;44;F
5622.0;1652.0;7476;38;M
5623.0;1603.0;7477;43;M
5624.0;1795.0;7477;29;F
5625.0;1727.0;7478;23;M
5626.0;1704.0;7478;40;M
5627.0;1772.0;7478;46;M
5628.0;1742.0;7478;31;M
5630.0;1711.0;7479;49;F
5629.0;1736.0;7479;55;F
5631.0;1838.0;7479;38;M
5635.0;1718.0;7480;33;F
5634.0;1705.0;7480;24;M
5632.0;1712.0;7480;38;M
5633.0;1726.0;7480;59;F
5637.0;1692.0;7481;34;M
5639.0;1773.0;7481;28;F
5638.0;1758.0;7481;39;F
5636.0;1701.0;7481;41;M
5640.0;1692.0;7482;26;M
5641.0;1812.0;7482;41;M
5642.0;1702.0;7482;41;F
5644.0;1811.0;7482;19;M
5643.0;1707.0;7482;43;F
5646.0;1797.0;7483;55;F
5648.0;1663.0;7483;47;M
5647.0;1519.0;7483;38;M
5645.0;1809.0;7483;43;M
5651.0;1771.0;7484;38;M
5649.0;1684.0;7484;34;F
5650.0;1920.0;7484;34;M
5652.0;1610.0;7484;54;M
5653.0;1740.0;7485;24;M
5654.0;1788.0;7485;36;M
5656.0;1674.0;7486;40;F
5655.0;1709.0;7486;28;M
5657.0;1744.0;7486;41;F
5658.0;1736.0;7487;35;M
5659.0;1724.0;7487;28;M
5660.0;1626.0;7488;47;M
5661.0;1743.0;7488;32;M
5662.0;1771.0;7488;51;F
5663.0;1698.0;7489;34;M
5664.0;1781.0;7489;49;M
5668.0;1706.0;7490;44;M
5665.0;1755.0;7490;37;F
5666.0;1748.0;7490;40;M
5669.0;1682.0;7490;34;M
5667.0;1767.0;7490;31;M
5670.0;1809.0;7491;51;M
5671.0;1662.0;7491;41;M
5673.0;1782.0;7492;50;M
5672.0;1640.0;7492;48;M
5674.0;1583.0;7492;33;M
5676.0;1633.0;7493;38;M
5675.0;1766.0;7493;48;M
5680.0;1803.0;7494;42;M
5679.0;1608.0;7494;28;M
5678.0;1595.0;7494;43;M
5677.0;1595.0;7494;39;F
5681.0;1702.0;7495;31;F
5683.0;1806.0;7496;54;M
5682.0;1755.0;7496;44;F
5684.0;1770.0;7496;48;M
5685.0;1744.0;7497;49;M
5687.0;1501.0;7497;29;M
5686.0;1746.0;7497;34;M
5694.0;1752.0;7498;64;M
5690.0;1633.0;7498;32;M
5688.0;1773.0;7498;35;M
5689.0;1798.0;7498;27;M
5693.0;1757.0;7498;48;M
5691.0;1645.0;7498;50;M
5692.0;1718.0;7498;36;M
5697.0;1646.0;7499;24;M
5696.0;1805.0;7499;27;F
5695.0;1801.0;7499;36;M
5698.0;1731.0;7500;40;M
5699.0;1667.0;7501;48;M
5700.0;1750.0;7501;42;F
5705.0;1745.0;7502;29;F
5701.0;1815.0;7502;37;M
5703.0;1522.0;7502;36;M
5702.0;1701.0;7502;40;M
5704.0;1845.0;7502;45;F
5708.0;1820.0;7503;34;M
5707.0;1801.0;7503;34;M
5706.0;1708.0;7503;37;M
5712.0;1839.0;7504;52;M
5711.0;1726.0;7504;24;M
5709.0;1616.0;7504;46;M
5710.0;1792.0;7504;25;M
5713.0;1714.0;7505;26;F
5714.0;1806.0;7505;29;F
5715.0;1788.0;7506;42;M
5716.0;1734.0;7506;70;M
5717.0;1687.0;7506;32;F
5718.0;1729.0;7508;49;M
5719.0;1718.0;7508;45;F
5721.0;1677.0;7508;50;M
5720.0;1598.0;7508;35;M
5722.0;1596.0;7509;51;F
5724.0;1677.0;7509;36;F
5723.0;1679.0;7509;56;M
5725.0;1637.0;7510;31;M
5726.0;1693.0;7510;40;F
5727.0;1725.0;7510;23;F
5730.0;1736.0;7511;47;M
5729.0;1750.0;7511;31;M
5731.0;1670.0;7511;39;F
5728.0;1732.0;7511;37;F
5732.0;1641.0;7512;42;F
5733.0;1682.0;7512;42;M
5734.0;1755.0;7512;31;F
5736.0;1715.0;7512;66;M
5735.0;1813.0;7512;43;M
5739.0;1642.0;7513;46;M
5737.0;1697.0;7513;40;F
5738.0;1777.0;7513;25;F
5740.0;1781.0;7513;20;F
5742.0;1689.0;7513;36;M
5741.0;1728.0;7513;24;M
5743.0;1724.0;7513;23;M
5744.0;1741.0;7514;42;F
5745.0;1629.0;7514;38;M
5746.0;1377.0;7515;48;M
5749.0;1682.0;7515;38;M
5751.0;1703.0;7515;44;M
5750.0;1694.0;7515;45;M
5747.0;1781.0;7515;44;M
5748.0;1681.0;7515;63;M
5752.0;1761.0;7516;43;M
5753.0;1721.0;7516;33;M
5756.0;1621.0;7517;31;F
5754.0;1739.0;7517;41;M
5757.0;1731.0;7517;54;M
5755.0;1684.0;7517;30;M
5758.0;1789.0;7518;34;F
5759.0;1724.0;7518;42;M
5761.0;1767.0;7519;30;F
5762.0;1700.0;7519;46;M
5760.0;1792.0;7519;45;M
5764.0;1707.0;7520;29;F
5763.0;1662.0;7520;47;M
5771.0;1747.0;7521;26;M
5770.0;1807.0;7521;25;F
5769.0;1692.0;7521;36;F
5766.0;1689.0;7521;31;M
5765.0;1807.0;7521;37;M
5768.0;1648.0;7521;24;M
5767.0;1576.0;7521;26;F
5773.0;1708.0;7522;33;M
5774.0;1770.0;7522;42;F
5772.0;1668.0;7522;37;F
5775.0;1698.0;7525;50;F
5777.0;1700.0;7525;27;M
5778.0;1733.0;7525;25;F
5781.0;1735.0;7525;49;M
5776.0;1684.0;7525;29;F
5779.0;1755.0;7525;31;F
5780.0;1742.0;7525;41;M
5782.0;1691.0;7526;30;M
5784.0;1712.0;7527;48;M
5783.0;1697.0;7527;21;M
5789.0;1611.0;7527;32;M
5787.0;1831.0;7527;32;M
5788.0;1679.0;7527;33;M
5785.0;1854.0;7527;35;M
5786.0;1636.0;7527;45;M
5792.0;1613.0;7528;26;M
5790.0;1721.0;7528;36;M
5795.0;1701.0;7528;51;M
5796.0;1702.0;7528;45;M
5793.0;1695.0;7528;46;M
5794.0;1720.0;7528;26;F
5791.0;1741.0;7528;44;F
5801.0;1716.0;7529;21;F
5802.0;1809.0;7529;46;M
5803.0;1633.0;7529;41;M
5797.0;1756.0;7529;52;M
5798.0;1803.0;7529;19;M
5799.0;1789.0;7529;32;F
5800.0;1804.0;7529;23;M
5804.0;1783.0;7530;47;M
5807.0;1739.0;7531;32;F
5805.0;1790.0;7531;32;M
5806.0;1686.0;7531;36;M
5809.0;1767.0;7532;55;M
5810.0;1749.0;7532;37;F
5808.0;1642.0;7532;43;M
5817.0;1723.0;7533;47;F
5818.0;1720.0;7533;38;M
5811.0;1879.0;7533;51;M
5819.0;1819.0;7533;32;M
5812.0;1483.0;7533;48;M
5813.0;1642.0;7533;40;M
5814.0;1661.0;7533;45;F
5815.0;1649.0;7533;58;M
5816.0;1898.0;7533;51;M
5820.0;1655.0;7534;39;M
5825.0;1770.0;7534;35;F
5822.0;1639.0;7534;43;M
5821.0;1688.0;7534;65;F
5824.0;1914.0;7534;21;F
5823.0;1768.0;7534;54;M
5829.0;1789.0;7535;66;M
5830.0;1811.0;7535;33;M
5827.0;1787.0;7535;53;M
5828.0;1777.0;7535;49;F
5826.0;1748.0;7535;49;M
5831.0;1756.0;7536;34;M
5832.0;1680.0;7536;37;M
5833.0;1809.0;7537;60;M
5835.0;1703.0;7538;60;M
5834.0;1592.0;7538;37;F
5837.0;1724.0;7539;35;F
5836.0;1761.0;7539;44;F
5841.0;1824.0;7540;35;M
5840.0;1744.0;7540;58;M
5839.0;1708.0;7540;31;M
5843.0;1591.0;7540;42;M
5838.0;1734.0;7540;36;M
5842.0;1752.0;7540;25;F
5844.0;1802.0;7541;33;F
5845.0;1812.0;7542;34;F
5847.0;1812.0;7543;39;M
5846.0;1788.0;7543;27;F
5849.0;1788.0;7544;27;M
5851.0;1748.0;7544;26;M
5848.0;1878.0;7544;35;M
5850.0;1625.0;7544;39;F
5853.0;1669.0;7545;47;M
